name,type,rating,price,link,distance,lat,lng
荖子鍋Plus 東森北車店,火鍋,4.4,$400-600,https://www.google.com/maps/place/%E8%8D%96%E5%AD%90%E9%8D%8BPlus+%E6%9D%B1%E6%A3%AE%E5%8C%97%E8%BB%8A%E5%BA%97/data=!4m7!3m6!1s0x3442a9480ed88dd1:0xab65595e61c2a1d!8m2!3d25.0465183!4d121.5174415!16s%2Fg%2F11w27sv70x!19sChIJ0Y3YDkipQjQRHSoc5pVVtgo?authuser=0&hl=zh-TW&rclk=1,27,25.0465183,121.5174415
黃小妹地攤火鍋－四川重慶火鍋店｜麻辣鍋推薦｜宵夜｜開到凌晨｜台北中山區｜捷運中山站,火鍋,4.9,無資料,https://www.google.com/maps/place/%E9%BB%83%E5%B0%8F%E5%A6%B9%E5%9C%B0%E6%94%A4%E7%81%AB%E9%8D%8B%EF%BC%8D%E5%9B%9B%E5%B7%9D%E9%87%8D%E6%85%B6%E7%81%AB%E9%8D%8B%E5%BA%97%EF%BD%9C%E9%BA%BB%E8%BE%A3%E9%8D%8B%E6%8E%A8%E8%96%A6%EF%BD%9C%E5%AE%B5%E5%A4%9C%EF%BD%9C%E9%96%8B%E5%88%B0%E5%87%8C%E6%99%A8%EF%BD%9C%E5%8F%B0%E5%8C%97%E4%B8%AD%E5%B1%B1%E5%8D%80%EF%BD%9C%E6%8D%B7%E9%81%8B%E4%B8%AD%E5%B1%B1%E7%AB%99/data=!4m7!3m6!1s0x3442a9a86178d17d:0x527b9d7123052c58!8m2!3d25.0504631!4d121.5241751!16s%2Fg%2F11whrcvszr!19sChIJfdF4YaipQjQRWCwFI3Gde1I?authuser=0&hl=zh-TW&rclk=1,789,25.0504631,121.5241751
沐牧鍋物 MuMu Hot Pot,火鍋,4.4,$400-600,https://www.google.com/maps/place/%E6%B2%90%E7%89%A7%E9%8D%8B%E7%89%A9+MuMu+Hot+Pot/data=!4m7!3m6!1s0x3442a96c4c6bded9:0xd9bf8381d4ea24b5!8m2!3d25.050717!4d121.518107!16s%2Fg%2F11bw1528qh!19sChIJ2d5rTGypQjQRtSTq1IGDv9k?authuser=0&hl=zh-TW&rclk=1,444,25.050717,121.518107
聚日式鍋物 台北衡陽店,火鍋,4.7,$400-600,https://www.google.com/maps/place/%E8%81%9A%E6%97%A5%E5%BC%8F%E9%8D%8B%E7%89%A9+%E5%8F%B0%E5%8C%97%E8%A1%A1%E9%99%BD%E5%BA%97/data=!4m7!3m6!1s0x3442a90b4bbead25:0x570903de0c2b9eee!8m2!3d25.0424957!4d121.5138702!16s%2Fg%2F1thx1qrm!19sChIJJa2-SwupQjQR7p4rDN4DCVc?authuser=0&hl=zh-TW&rclk=1,598,25.0424957,121.5138702
藝奇,日式,4.7,"$800-1,000",https://www.google.com/maps/place/%E8%97%9D%E5%A5%87/data=!4m7!3m6!1s0x3442a90b4bbd42b1:0x3e3e868433568863!8m2!3d25.0420806!4d121.5120889!16s%2Fg%2F1yfprry99!19sChIJsUK9SwupQjQRY4hWM4SGPj4?authuser=0&hl=zh-TW&rclk=1,753,25.0420806,121.5120889
渾水摸魚料亭,日式,4.7,$400-600,https://www.google.com/maps/place/%E6%B8%BE%E6%B0%B4%E6%91%B8%E9%AD%9A%E6%96%99%E4%BA%AD/data=!4m7!3m6!1s0x3442a9f5ffe69bc3:0x25bcec79715d44fc!8m2!3d25.0515541!4d121.5168113!16s%2Fg%2F11j7vmwx_5!19sChIJw5vm__WpQjQR_ERdcXnsvCU?authuser=0&hl=zh-TW&rclk=1,538,25.0515541,121.5168113
YAYOI彌生軒 站前懷寧店,日式,4.2,$400-600,https://www.google.com/maps/place/YAYOI%E5%BD%8C%E7%94%9F%E8%BB%92+%E7%AB%99%E5%89%8D%E6%87%B7%E5%AF%A7%E5%BA%97/data=!4m7!3m6!1s0x3442a97333393e2b:0xb12e6706a5124c53!8m2!3d25.045298!4d121.514295!16s%2Fg%2F11bzs4g16x!19sChIJKz45M3OpQjQRU0wSpQZnLrE?authuser=0&hl=zh-TW&rclk=1,361,25.045298,121.514295
滿酌屋 mansyakuya-大同原始燒|日式小料理|居酒屋|精緻美食|日式炭火燒烤|割烹生魚片|日本新鮮海鮮|復古風餐廳,日式,4.6,無資料,https://www.google.com/maps/place/%E6%BB%BF%E9%85%8C%E5%B1%8B+mansyakuya-%E5%A4%A7%E5%90%8C%E5%8E%9F%E5%A7%8B%E7%87%92%7C%E6%97%A5%E5%BC%8F%E5%B0%8F%E6%96%99%E7%90%86%7C%E5%B1%85%E9%85%92%E5%B1%8B%7C%E7%B2%BE%E7%B7%BB%E7%BE%8E%E9%A3%9F%7C%E6%97%A5%E5%BC%8F%E7%82%AD%E7%81%AB%E7%87%92%E7%83%A4%7C%E5%89%B2%E7%83%B9%E7%94%9F%E9%AD%9A%E7%89%87%7C%E6%97%A5%E6%9C%AC%E6%96%B0%E9%AE%AE%E6%B5%B7%E9%AE%AE%7C%E5%BE%A9%E5%8F%A4%E9%A2%A8%E9%A4%90%E5%BB%B3/data=!4m7!3m6!1s0x3442a90035449c89:0x6c4646214045ceaf!8m2!3d25.0496734!4d121.5195359!16s%2Fg%2F11vxphjpqg!19sChIJiZxENQCpQjQRr85FQCFGRmw?authuser=0&hl=zh-TW&rclk=1,384,25.0496734,121.5195359
御景日本料理,日式,4.5,無資料,https://www.google.com/maps/place/%E5%BE%A1%E6%99%AF%E6%97%A5%E6%9C%AC%E6%96%99%E7%90%86/data=!4m7!3m6!1s0x3442a97056ad035f:0x63fff00cbb9e5b4d!8m2!3d25.044331!4d121.5229829!16s%2Fg%2F1tq4nt00!19sChIJXwOtVnCpQjQRTVueuwzw_2M?authuser=0&hl=zh-TW&rclk=1,615,25.044331,121.5229829
月見 Meet the Moon日式料理,日式,4.3,無資料,https://www.google.com/maps/place/%E6%9C%88%E8%A6%8B+Meet+the+Moon%E6%97%A5%E5%BC%8F%E6%96%99%E7%90%86/data=!4m7!3m6!1s0x3442a9218104e129:0x5188ca6bfd9cd354!8m2!3d25.0502687!4d121.5194055!16s%2Fg%2F11pkhpbb29!19sChIJKeEEgSGpQjQRVNOc_WvKiFE?authuser=0&hl=zh-TW&rclk=1,435,25.0502687,121.5194055
正宗日式手工蕎麥麵 蕎菜,日式,4.6,無資料,https://www.google.com/maps/place/%E6%AD%A3%E5%AE%97%E6%97%A5%E5%BC%8F%E6%89%8B%E5%B7%A5%E8%95%8E%E9%BA%A5%E9%BA%B5+%E8%95%8E%E8%8F%9C/data=!4m7!3m6!1s0x3442a96f3c71b219:0x22bd3f516dcfd6b4!8m2!3d25.0508404!4d121.5235867!16s%2Fg%2F11b_007kff!19sChIJGbJxPG-pQjQRtNbPbVE_vSI?authuser=0&hl=zh-TW&rclk=1,763,25.0508404,121.5235867
麗都日本料理,日式,4.0,無資料,https://www.google.com/maps/place/%E9%BA%97%E9%83%BD%E6%97%A5%E6%9C%AC%E6%96%99%E7%90%86/data=!4m7!3m6!1s0x3442a90c42a08fc7:0xf8d45bf6d83a32b0!8m2!3d25.0456389!4d121.5103117!16s%2Fg%2F1tgntx_1!19sChIJx4-gQgypQjQRsDI62PZb1Pg?authuser=0&hl=zh-TW&rclk=1,734,25.0456389,121.5103117
Cube Brunch 丘比墨食所,早餐,4.3,$1-200,https://www.google.com/maps/place/Cube+Brunch+%E4%B8%98%E6%AF%94%E5%A2%A8%E9%A3%9F%E6%89%80/data=!4m7!3m6!1s0x3442a9706537028b:0x7f05ef14d5c3af73!8m2!3d25.0442114!4d121.5248566!16s%2Fg%2F1pzvl3qv_!19sChIJiwI3ZXCpQjQRc6_D1RTvBX8?authuser=0&hl=zh-TW&rclk=1,794,25.0442114,121.5248566
大四方蛋餅,早餐,4.3,$1-200,https://www.google.com/maps/place/%E5%A4%A7%E5%9B%9B%E6%96%B9%E8%9B%8B%E9%A4%85/data=!4m7!3m6!1s0x3442a9731c83ea2d:0x3c4223f9c22c888c!8m2!3d25.0451553!4d121.516259!16s%2Fg%2F11c2pfwdkk!19sChIJLeqDHHOpQjQRjIgswvkjQjw?authuser=0&hl=zh-TW&rclk=1,217,25.0451553,121.516259
可蜜達吐司（北門店）,早餐,4.5,$1-200,https://www.google.com/maps/place/%E5%8F%AF%E8%9C%9C%E9%81%94%E5%90%90%E5%8F%B8%EF%BC%88%E5%8C%97%E9%96%80%E5%BA%97%EF%BC%89/data=!4m7!3m6!1s0x3442a9e15f157a8f:0xbd353f1d06efd6e1!8m2!3d25.0464357!4d121.5104642!16s%2Fg%2F11h1ywpt_0!19sChIJj3oVX-GpQjQR4dbvBh0_Nb0?authuser=0&hl=zh-TW&rclk=1,709,25.0464357,121.5104642
丸本丸飯糰早餐 ONE BANG ONE BREAKFAST /米粉羹/purple rice ball / rice noodles soup / breakfast,早餐,4.8,$1-200,https://www.google.com/maps/place/%E4%B8%B8%E6%9C%AC%E4%B8%B8%E9%A3%AF%E7%B3%B0%E6%97%A9%E9%A4%90+ONE+BANG+ONE+BREAKFAST+%2F%E7%B1%B3%E7%B2%89%E7%BE%B9%2Fpurple+rice+ball+%2F+rice+noodles+soup+%2F+breakfast/data=!4m7!3m6!1s0x3442a987bdd6646f:0x775573629c7ab2d6!8m2!3d25.0527778!4d121.5139754!16s%2Fg%2F11pdgc8462!19sChIJb2TWvYepQjQR1rJ6nGJzVXc?authuser=0&hl=zh-TW&rclk=1,757,25.0527778,121.5139754
27碳烤吐司,早餐,4.8,$1-200,https://www.google.com/maps/place/27%E7%A2%B3%E7%83%A4%E5%90%90%E5%8F%B8/data=!4m7!3m6!1s0x3442a96ae7858969:0x6c6b96f1f98cae8e!8m2!3d25.0467882!4d121.5136553!16s%2Fg%2F11gcncjfsg!19sChIJaYmF52qpQjQRjq6M-fGWa2w?authuser=0&hl=zh-TW&rclk=1,387,25.0467882,121.5136553
真芳碳烤吐司-長安天津店 台北早餐三明治,早餐,4.6,$1-200,https://www.google.com/maps/place/%E7%9C%9F%E8%8A%B3%E7%A2%B3%E7%83%A4%E5%90%90%E5%8F%B8-%E9%95%B7%E5%AE%89%E5%A4%A9%E6%B4%A5%E5%BA%97+%E5%8F%B0%E5%8C%97%E6%97%A9%E9%A4%90%E4%B8%89%E6%98%8E%E6%B2%BB/data=!4m7!3m6!1s0x3442a9825a79557d:0xdc2fdd9b72c4b2af!8m2!3d25.0496398!4d121.5229749!16s%2Fg%2F11m__xtvkg!19sChIJfVV5WoKpQjQRr7LEcpvdL9w?authuser=0&hl=zh-TW&rclk=1,638,25.0496398,121.5229749
美好美快餐,早餐,4.5,$1-200,https://www.google.com/maps/place/%E7%BE%8E%E5%A5%BD%E7%BE%8E%E5%BF%AB%E9%A4%90/data=!4m7!3m6!1s0x3442a90b5451df25:0xb28669debdacfdc2!8m2!3d25.0436343!4d121.5139608!16s%2Fg%2F1tnpc3d2!19sChIJJd9RVAupQjQRwv2svd5phrI?authuser=0&hl=zh-TW&rclk=1,497,25.0436343,121.5139608
早你吃早餐,早餐,4.1,$1-200,https://www.google.com/maps/place/%E6%97%A9%E4%BD%A0%E5%90%83%E6%97%A9%E9%A4%90/data=!4m7!3m6!1s0x3442a999db1c268d:0x1819e6a3fa1ce841!8m2!3d25.0434684!4d121.5114086!16s%2Fg%2F11kspgkl1m!19sChIJjSYc25mpQjQRQegc-qPmGRg?authuser=0&hl=zh-TW&rclk=1,714,25.0434684,121.5114086
桔子早午餐,早餐,4.2,$1-200,https://www.google.com/maps/place/%E6%A1%94%E5%AD%90%E6%97%A9%E5%8D%88%E9%A4%90/data=!4m7!3m6!1s0x3442a95aad2266ad:0xf8686c0847982b7b!8m2!3d25.0434488!4d121.5240894!16s%2Fg%2F11rr59sswd!19sChIJrWYirVqpQjQReyuYRwhsaPg?authuser=0&hl=zh-TW&rclk=1,759,25.0434488,121.5240894
真芳現烤吐司-台北車站店 台北早餐三明治,早餐,4.3,$1-200,https://www.google.com/maps/place/%E7%9C%9F%E8%8A%B3%E7%8F%BE%E7%83%A4%E5%90%90%E5%8F%B8-%E5%8F%B0%E5%8C%97%E8%BB%8A%E7%AB%99%E5%BA%97+%E5%8F%B0%E5%8C%97%E6%97%A9%E9%A4%90%E4%B8%89%E6%98%8E%E6%B2%BB/data=!4m7!3m6!1s0x3442a967f0fa2177:0xcacc46a824bb8d0c!8m2!3d25.0464152!4d121.5166288!16s%2Fg%2F11x988g7db!19sChIJdyH68GepQjQRDI27JKhGzMo?authuser=0&hl=zh-TW&rclk=1,95,25.0464152,121.5166288
好初早餐 中山,早餐,4.0,$1-200,https://www.google.com/maps/place/%E5%A5%BD%E5%88%9D%E6%97%A9%E9%A4%90+%E4%B8%AD%E5%B1%B1/data=!4m7!3m6!1s0x3442a9943c21fcd9:0x576e5363fd9d8541!8m2!3d25.0505496!4d121.5180916!16s%2Fg%2F11jg10vhq4!19sChIJ2fwhPJSpQjQRQYWd_WNTblc?authuser=0&hl=zh-TW&rclk=1,426,25.0505496,121.5180916
青島早餐,早餐,4.0,$1-200,https://www.google.com/maps/place/%E9%9D%92%E5%B3%B6%E6%97%A9%E9%A4%90/data=!4m7!3m6!1s0x3442a970f35ef43f:0x51285963e07a6c20!8m2!3d25.0436256!4d121.5240528!16s%2Fg%2F11h04vlz9!19sChIJP_Re83CpQjQRIGx64GNZKFE?authuser=0&hl=zh-TW&rclk=1,747,25.0436256,121.5240528
阜杭豆漿,早餐,4.1,$1-200,https://www.google.com/maps/place/%E9%98%9C%E6%9D%AD%E8%B1%86%E6%BC%BF/data=!4m7!3m6!1s0x3442a97065a9fe7d:0x9f8ad0b871ef2d1e!8m2!3d25.0442333!4d121.5248433!16s%2Fg%2F11cjhz0qt7!19sChIJff6pZXCpQjQRHi3vcbjQip8?authuser=0&hl=zh-TW&rclk=1,792,25.0442333,121.5248433
單眼皮双眼皮早餐輕食2店,早餐,4.7,$1-200,https://www.google.com/maps/place/%E5%96%AE%E7%9C%BC%E7%9A%AE%E5%8F%8C%E7%9C%BC%E7%9A%AE%E6%97%A9%E9%A4%90%E8%BC%95%E9%A3%9F2%E5%BA%97/data=!4m7!3m6!1s0x3442a96e76e163cb:0x92410330a8d40161!8m2!3d25.0492371!4d121.5200451!16s%2Fg%2F11cnbxqd9z!19sChIJy2Phdm6pQjQRYQHUqDADQZI?authuser=0&hl=zh-TW&rclk=1,377,25.0492371,121.5200451
華國早餐店,早餐,4.4,$1-200,https://www.google.com/maps/place/%E8%8F%AF%E5%9C%8B%E6%97%A9%E9%A4%90%E5%BA%97/data=!4m7!3m6!1s0x3442a9708c8341af:0xd4d62bcc38c9cff!8m2!3d25.0435179!4d121.5243052!16s%2Fg%2F1th5xhcp!19sChIJr0GDjHCpQjQR_5yMw7xiTQ0?authuser=0&hl=zh-TW&rclk=1,775,25.0435179,121.5243052
蛋要酷手工蛋餅專賣店,早餐,4.2,$1-200,https://www.google.com/maps/place/%E8%9B%8B%E8%A6%81%E9%85%B7%E6%89%8B%E5%B7%A5%E8%9B%8B%E9%A4%85%E5%B0%88%E8%B3%A3%E5%BA%97/data=!4m7!3m6!1s0x3442a9733f8616a1:0xb3d614a13373eaa9!8m2!3d25.0444547!4d121.5154602!16s%2Fg%2F11b77vbxvx!19sChIJoRaGP3OpQjQRqepzM6EU1rM?authuser=0&hl=zh-TW&rclk=1,328,25.0444547,121.5154602
齊文藝室共享辦公咖啡廳-The Singularity Co-Working Cafe,咖啡廳,4.9,$200-400,https://www.google.com/maps/place/%E9%BD%8A%E6%96%87%E8%97%9D%E5%AE%A4%E5%85%B1%E4%BA%AB%E8%BE%A6%E5%85%AC%E5%92%96%E5%95%A1%E5%BB%B3-The+Singularity+Co-Working+Cafe/data=!4m7!3m6!1s0x3442a95ac3df03ff:0x20835f64ff69c95f!8m2!3d25.0442539!4d121.5160275!16s%2Fg%2F11sz409285!19sChIJ_wPfw1qpQjQRX8lp_2RfgyA?authuser=0&hl=zh-TW&rclk=1,315,25.0442539,121.5160275
附近咖啡2店,咖啡廳,4.6,$200-400,https://www.google.com/maps/place/%E9%99%84%E8%BF%91%E5%92%96%E5%95%A12%E5%BA%97/data=!4m7!3m6!1s0x3442a97e4488d67f:0x68abca7cf7566317!8m2!3d25.045395!4d121.510671!16s%2Fg%2F11y3784l8d!19sChIJf9aIRH6pQjQRF2NW93zKq2g?authuser=0&hl=zh-TW&rclk=1,704,25.045395,121.510671
附近咖啡,咖啡廳,4.3,$200-400,https://www.google.com/maps/place/%E9%99%84%E8%BF%91%E5%92%96%E5%95%A1/data=!4m7!3m6!1s0x3442a93582a57f51:0x24da884ae182533b!8m2!3d25.0497072!4d121.5193976!16s%2Fg%2F11p5qkx4kr!19sChIJUX-lgjWpQjQRO1OC4UqI2iQ?authuser=0&hl=zh-TW&rclk=1,380,25.0497072,121.5193976
Block & Cafe. 町咖啡,咖啡廳,4.5,$1-200,https://www.google.com/maps/place/Block+%26+Cafe.+%E7%94%BA%E5%92%96%E5%95%A1/data=!4m7!3m6!1s0x3442a985d8fc30af:0x5cddd5df3a0d49f!8m2!3d25.0508535!4d121.5152487!16s%2Fg%2F11hcklj61c!19sChIJrzD82IWpQjQRn9Sg813dzQU?authuser=0&hl=zh-TW&rclk=1,509,25.0508535,121.5152487
Lottery & Cafe. 楽透咖啡,咖啡廳,4.4,$1-200,https://www.google.com/maps/place/Lottery+%26+Cafe.+%E6%A5%BD%E9%80%8F%E5%92%96%E5%95%A1/data=!4m7!3m6!1s0x3442a90b525144af:0xafb5af256f1d9b71!8m2!3d25.0432024!4d121.5139509!16s%2Fg%2F11c20spv2m!19sChIJr0RRUgupQjQRcZsdbyWvta8?authuser=0&hl=zh-TW&rclk=1,533,25.0432024,121.5139509
NOTCH咖啡 本町店(重慶南路),咖啡廳,4.3,$1-200,https://www.google.com/maps/place/NOTCH%E5%92%96%E5%95%A1+%E6%9C%AC%E7%94%BA%E5%BA%97%28%E9%87%8D%E6%85%B6%E5%8D%97%E8%B7%AF%29/data=!4m7!3m6!1s0x3442a90cc672e8bb:0x704ac95c59b8236b!8m2!3d25.0453596!4d121.5133704!16s%2Fg%2F11f_ltm83j!19sChIJu-hyxgypQjQRayO4WVzJSnA?authuser=0&hl=zh-TW&rclk=1,444,25.0453596,121.5133704
九日咖啡（北車店）9 Days Coffee,咖啡廳,4.6,$1-200,https://www.google.com/maps/place/%E4%B9%9D%E6%97%A5%E5%92%96%E5%95%A1%EF%BC%88%E5%8C%97%E8%BB%8A%E5%BA%97%EF%BC%899+Days+Coffee/data=!4m7!3m6!1s0x3442a93ed025bb5f:0x6ffab7dffcc452d9!8m2!3d25.0449603!4d121.5177709!16s%2Fg%2F11f62thybd!19sChIJX7sl0D6pQjQR2VLE_N-3-m8?authuser=0&hl=zh-TW&rclk=1,202,25.0449603,121.5177709
木白甜點咖啡店,咖啡廳,4.5,$200-400,https://www.google.com/maps/place/%E6%9C%A8%E7%99%BD%E7%94%9C%E9%BB%9E%E5%92%96%E5%95%A1%E5%BA%97/data=!4m7!3m6!1s0x3442a95e920be125:0xab65280d1121a579!8m2!3d25.0455627!4d121.52511!16s%2Fg%2F11cnd9s94q!19sChIJJeELkl6pQjQReaUhEQ0oZas?authuser=0&hl=zh-TW&rclk=1,778,25.0455627,121.52511
奧蘿茉咖啡館（ OROMO cafe)北車店自烘咖啡,咖啡廳,4.4,$200-400,https://www.google.com/maps/place/%E5%A5%A7%E8%98%BF%E8%8C%89%E5%92%96%E5%95%A1%E9%A4%A8%EF%BC%88+OROMO+cafe%29%E5%8C%97%E8%BB%8A%E5%BA%97%E8%87%AA%E7%83%98%E5%92%96%E5%95%A1/data=!4m7!3m6!1s0x3442a973134c62a9:0x7e57951434bde774!8m2!3d25.044403!4d121.5159776!16s%2Fg%2F11bz__l7kc!19sChIJqWJME3OpQjQRdOe9NBSVV34?authuser=0&hl=zh-TW&rclk=1,303,25.044403,121.5159776
COFFEE TO (國家攝影文化中心門市),咖啡廳,4.5,$200-400,https://www.google.com/maps/place/COFFEE+TO+%28%E5%9C%8B%E5%AE%B6%E6%94%9D%E5%BD%B1%E6%96%87%E5%8C%96%E4%B8%AD%E5%BF%83%E9%96%80%E5%B8%82%29/data=!4m7!3m6!1s0x3442a9e6eb839fc3:0xc9642a75674788d!8m2!3d25.0466999!4d121.514495!16s%2Fg%2F11pwsqd2g1!19sChIJw5-D6-apQjQRjXh0VqdClgw?authuser=0&hl=zh-TW&rclk=1,302,25.0466999,121.514495
16.67 Cafe | 台北車站咖啡廳 | 咖啡 | 咖啡豆 | 咖啡機租賃 | 228公園咖啡廳,咖啡廳,4.9,$1-200,https://www.google.com/maps/place/16.67+Cafe+%7C+%E5%8F%B0%E5%8C%97%E8%BB%8A%E7%AB%99%E5%92%96%E5%95%A1%E5%BB%B3+%7C+%E5%92%96%E5%95%A1+%7C+%E5%92%96%E5%95%A1%E8%B1%86+%7C+%E5%92%96%E5%95%A1%E6%A9%9F%E7%A7%9F%E8%B3%83+%7C+228%E5%85%AC%E5%9C%92%E5%92%96%E5%95%A1%E5%BB%B3/data=!4m7!3m6!1s0x3442a9607762c453:0x9b5237b0e8f8d493!8m2!3d25.0435271!4d121.5155066!16s%2Fg%2F11rshtj2cc!19sChIJU8Rid2CpQjQRk9T46LA3Ups?authuser=0&hl=zh-TW&rclk=1,411,25.0435271,121.5155066
A.B.D. Coffee & Life,咖啡廳,4.7,$200-400,https://www.google.com/maps/place/A.B.D.+Coffee+%26+Life/data=!4m7!3m6!1s0x3442ab136a1fa325:0x44774f6f7ab838e7!8m2!3d25.0443429!4d121.523632!16s%2Fg%2F11f6y2l_2_!19sChIJJaMfahOrQjQR5zi4em9Pd0Q?authuser=0&hl=zh-TW&rclk=1,674,25.0443429,121.523632
露西森林・名日文化（咖啡廳｜療癒活動｜空間租借｜心理書籍）,咖啡廳,5.0,$1-200,https://www.google.com/maps/place/%E9%9C%B2%E8%A5%BF%E6%A3%AE%E6%9E%97%E3%83%BB%E5%90%8D%E6%97%A5%E6%96%87%E5%8C%96%EF%BC%88%E5%92%96%E5%95%A1%E5%BB%B3%EF%BD%9C%E7%99%82%E7%99%92%E6%B4%BB%E5%8B%95%EF%BD%9C%E7%A9%BA%E9%96%93%E7%A7%9F%E5%80%9F%EF%BD%9C%E5%BF%83%E7%90%86%E6%9B%B8%E7%B1%8D%EF%BC%89/data=!4m7!3m6!1s0x3442a95f1999998b:0xede542046728c5eb!8m2!3d25.0487032!4d121.5207864!16s%2Fg%2F11vr4w42p2!19sChIJi5mZGV-pQjQR68UoZwRC5e0?authuser=0&hl=zh-TW&rclk=1,396,25.0487032,121.5207864
黑露咖啡館 OLO Coffee Roasters,咖啡廳,4.6,$200-400,https://www.google.com/maps/place/%E9%BB%91%E9%9C%B2%E5%92%96%E5%95%A1%E9%A4%A8+OLO+Coffee+Roasters/data=!4m7!3m6!1s0x3442a96e9d041c9d:0x71077e47e2b025d6!8m2!3d25.0509423!4d121.5200467!16s%2Fg%2F11bzrp3w28!19sChIJnRwEnW6pQjQR1iWw4kd-B3E?authuser=0&hl=zh-TW&rclk=1,531,25.0509423,121.5200467
MOJO 1921,咖啡廳,4.7,$200-400,https://www.google.com/maps/place/MOJO+1921/data=!4m7!3m6!1s0x3442a9f11e3f9af7:0xa999a0fee6ed082e!8m2!3d25.0505778!4d121.5195215!16s%2Fg%2F11fqymtdpd!19sChIJ95o_HvGpQjQRLgjt5v6gmak?authuser=0&hl=zh-TW&rclk=1,471,25.0505778,121.5195215
裏麵深夜食堂,麵店,4.6,$1-200,https://www.google.com/maps/place/%E8%A3%8F%E9%BA%B5%E6%B7%B1%E5%A4%9C%E9%A3%9F%E5%A0%82/data=!4m7!3m6!1s0x3442ab4eb8780b33:0x7f9057dcc149eec4!8m2!3d25.0458857!4d121.5104514!16s%2Fg%2F11pyc17x00!19sChIJMwt4uE6rQjQRxO5JwdxXkH8?authuser=0&hl=zh-TW&rclk=1,716,25.0458857,121.5104514
墨竹亭 燃麵本家 台北善導寺店,麵店,4.6,$1-200,https://www.google.com/maps/place/%E5%A2%A8%E7%AB%B9%E4%BA%AD+%E7%87%83%E9%BA%B5%E6%9C%AC%E5%AE%B6+%E5%8F%B0%E5%8C%97%E5%96%84%E5%B0%8E%E5%AF%BA%E5%BA%97/data=!4m7!3m6!1s0x3442a9d44cf3ad85:0xec5f035fcbbfad65!8m2!3d25.0443109!4d121.5239661!16s%2Fg%2F11mlnvjt9j!19sChIJha3zTNSpQjQRZa2_y18DX-w?authuser=0&hl=zh-TW&rclk=1,706,25.0443109,121.5239661
墨竹亭 燃麵本家 北車站前店,麵店,4.9,$200-400,https://www.google.com/maps/place/%E5%A2%A8%E7%AB%B9%E4%BA%AD+%E7%87%83%E9%BA%B5%E6%9C%AC%E5%AE%B6+%E5%8C%97%E8%BB%8A%E7%AB%99%E5%89%8D%E5%BA%97/data=!4m7!3m6!1s0x3442a9748a2583c3:0xb85d6acc0de7bcff!8m2!3d25.047113!4d121.512802!16s%2Fg%2F11yyv7wvxw!19sChIJw4MlinSpQjQR_7znDcxqXbg?authuser=0&hl=zh-TW&rclk=1,474,25.047113,121.512802
華陰街無名麵店,麵店,4.4,$1-200,https://www.google.com/maps/place/%E8%8F%AF%E9%99%B0%E8%A1%97%E7%84%A1%E5%90%8D%E9%BA%B5%E5%BA%97/data=!4m7!3m6!1s0x3442a96d3da54309:0x3ca7461552f6a8e5!8m2!3d25.0502701!4d121.5157375!16s%2Fg%2F11c6rjn861!19sChIJCUOlPW2pQjQR5aj2UhVGpzw?authuser=0&hl=zh-TW&rclk=1,429,25.0502701,121.5157375
老台客食麵,麵店,4.3,$1-200,https://www.google.com/maps/place/%E8%80%81%E5%8F%B0%E5%AE%A2%E9%A3%9F%E9%BA%B5/data=!4m7!3m6!1s0x3442a93dd75dd355:0xc52b62335a0098c2!8m2!3d25.0448072!4d121.5140539!16s%2Fg%2F11h602xxcl!19sChIJVdNd1z2pQjQRwpgAWjNiK8U?authuser=0&hl=zh-TW&rclk=1,409,25.0448072,121.5140539
劉山東小吃店,麵店,4.0,$1-200,https://www.google.com/maps/place/%E5%8A%89%E5%B1%B1%E6%9D%B1%E5%B0%8F%E5%90%83%E5%BA%97/data=!4m7!3m6!1s0x3442a90cd144b5b9:0x104b15cb89d926fd!8m2!3d25.0457149!4d121.5137602!16s%2Fg%2F1tkqxzd6!19sChIJubVE0QypQjQR_SbZicsVSxA?authuser=0&hl=zh-TW&rclk=1,394,25.0457149,121.5137602
69年老店麵攤（米粉湯）,麵店,4.4,$1-200,https://www.google.com/maps/place/69%E5%B9%B4%E8%80%81%E5%BA%97%E9%BA%B5%E6%94%A4%EF%BC%88%E7%B1%B3%E7%B2%89%E6%B9%AF%EF%BC%89/data=!4m7!3m6!1s0x3442a96daf92404f:0x626b0e69dd385bb!8m2!3d25.0499484!4d121.5174724!16s%2Fg%2F1pzr_k0w9!19sChIJT0CSr22pQjQRu4XTneawJgY?authuser=0&hl=zh-TW&rclk=1,355,25.0499484,121.5174724
大師兄銷魂麵舖-K區地下街店,麵店,4.8,$200-400,https://www.google.com/maps/place/%E5%A4%A7%E5%B8%AB%E5%85%84%E9%8A%B7%E9%AD%82%E9%BA%B5%E8%88%96-K%E5%8D%80%E5%9C%B0%E4%B8%8B%E8%A1%97%E5%BA%97/data=!4m7!3m6!1s0x3442a9fd5fe18ea9:0xbc91c2797f4c0fc1!8m2!3d25.0465183!4d121.5174415!16s%2Fg%2F11lw1ptz0x!19sChIJqY7hX_2pQjQRwQ9Mf3nCkbw?authuser=0&hl=zh-TW&rclk=1,27,25.0465183,121.5174415
